PIN,Property Address,Most Recent Date Sale,Deed No.,Most Recent Sale Price,Pure Market Indicator,Estimate (Land),Estimate (Building),First Pass Value 1,First Pass Value 2,Land Value,Improvement Value,First Pass Value 3,First Pass Value 4,First Pass Value 5,First Pass Value 6,First Pass Value 7
10134240160000,1416  ASBURY AVE EVANSTON,,,,0,159840,815580,918914,964860,49284,915576,964860,964860,964860,964860,
10134240170000,1410  ASBURY AVE EVANSTON,,,,0,162000,518200,1109031,1164483,49950,1114533,1164483,1164483,1164483,1164483,1164483
10134240200000,1333  GREENWOOD ST EVANSTON,,,,0,84810,447170,689936,724433,26152,698281,724433,724433,724433,724433,
10134240210000,1325  GREENWOOD ST EVANSTON,,,,0,82080,503780,835234,876996,25308,851688,876996,876996,876996,876996,
10134250030000,1820  GREENWOOD ST EVANSTON,,,,0,33910,165630,234920,276031,8578,267453,276031,276031,276031,276031,
10134250040000,1818  GREENWOOD ST EVANSTON,,,,0,33910,162800,206569,242718,8578,234140,242718,242718,242718,242718,
10134250050000,1816  GREENWOOD ST EVANSTON,06/01/2018,01815234096,217000,1,33910,197450,191430,191430,8578,182851,191430,191430,191430,191430,
10134250060000,1814  GREENWOOD ST EVANSTON,,,,0,33910,170970,227450,267253,8578,258675,267253,267253,267253,267253,
10134250070000,1812  GREENWOOD ST EVANSTON,,,,0,33910,171380,234213,234213,8578,225635,234213,234213,234213,234213,
10134250080000,1808  GREENWOOD ST EVANSTON,,,,0,33910,175500,257007,301984,8578,293405,301984,301984,301984,301984,
10134250090000,1806  GREENWOOD ST EVANSTON,,,,0,33910,140840,249170,292774,8578,284196,292774,292774,292774,292774,292774
10134250100000,1804  GREENWOOD ST EVANSTON,,,,0,33910,201690,273043,320825,8578,312247,320825,320825,320825,320825,
10134250110000,1800  GREENWOOD ST EVANSTON,,,,0,47480,143660,240371,282436,12010,270426,282436,282436,282436,282436,282436
10134250120000,1329  DODGE AVE EVANSTON,,,,0,34210,121250,191591,215540,8654,206886,215540,215540,215540,215540,
10134250130000,1327  DODGE AVE EVANSTON,,,,0,34210,114310,181502,204189,8654,195536,204189,204189,204189,204189,
10134250140000,1325  DODGE AVE EVANSTON,,,,0,34210,222760,226990,226990,8654,218336,226990,226990,226990,226990,
10134250150000,1323  DODGE AVE EVANSTON,,,,0,34210,121220,200398,225448,8654,216794,225448,225448,225448,225448,225448
10134250160000,1321  DODGE AVE EVANSTON,,,,0,34210,228080,222221,222221,8654,213568,222221,222221,222221,222221,
10134250170000,1319  DODGE AVE EVANSTON,,,,0,34210,171620,234847,275945,8654,267292,275945,275945,275945,275945,
10134250180000,1317  DODGE AVE EVANSTON,,,,0,34210,166940,223990,263188,8654,254534,263188,263188,263188,263188,
10134250190000,1315  DODGE AVE EVANSTON,,,,0,34210,100870,170846,192202,8654,183548,192202,192202,192202,192202,
10134250200000,1313  DODGE AVE EVANSTON,,,,0,34210,114050,190177,213949,8654,205295,213949,213949,213949,213949,
10134250210000,1326  DARROW AVE EVANSTON,,,,0,34210,225040,267227,267227,8654,258574,267227,267227,267227,267227,
10134250220000,1324  DARROW AVE EVANSTON,,,,0,34210,197250,275241,275241,8654,266588,275241,275241,275241,275241,
10134250230000,1320  DARROW AVE EVANSTON,,,,0,34210,162730,278281,326980,8654,318326,326980,326980,326980,326980,326980
10134250240000,1320  DARROW AVE EVANSTON,,,,0,34210,0,431388,431388,8654,0,431388,431388,10000,10000,
10134250250000,1318  DARROW AVE EVANSTON,,,,0,34210,500070,503979,466181,8654,457527,466181,466181,466181,466181,
10134250260000,1316  DARROW AVE EVANSTON,,,,0,34210,500070,504005,466204,8654,457551,466204,466204,466204,466204,
10134250270000,1314  DARROW AVE EVANSTON,,,,0,34210,162350,229194,269303,8654,260650,269303,269303,269303,269303,
10134250280000,1312  DARROW AVE EVANSTON,,,,0,34210,154570,222903,261911,8654,253258,261911,261911,261911,261911,
10134250290000,1310  DARROW AVE EVANSTON,,,,0,34210,118270,187863,211346,8654,202692,211346,211346,211346,211346,
10134250340000,1813  DEMPSTER ST EVANSTON,,,,0,33910,366090,385898,385898,8578,377320,385898,385898,385898,385898,
10134250350000,1811  DEMPSTER ST EVANSTON,,,,0,33910,116530,186322,209613,8578,201034,209613,209613,209613,209613,
10134260010000,1724  GREENWOOD ST EVANSTON,,,,0,40680,252370,328057,328057,10290,317767,328057,328057,328057,328057,
10134260020000,1722  GREENWOOD ST EVANSTON,,,,0,39010,173100,229203,269313,9868,259445,269313,269313,269313,269313,269313
10134260030000,1720  GREENWOOD ST EVANSTON,,,,0,39010,119160,249438,293089,9868,283221,293089,293089,293089,293089,293089
10134260040000,1718  GREENWOOD ST EVANSTON,,,,0,39010,304170,379212,379212,9868,369344,379212,379212,379212,379212,
10134260050000,1714  GREENWOOD ST EVANSTON,,,,0,39010,173000,260801,306441,9868,296572,306441,306441,306441,306441,306441
10134260060000,1712  GREENWOOD ST EVANSTON,,,,0,39010,317170,260084,305598,9868,295730,305598,305598,305598,305598,
10134260070000,1710  GREENWOOD ST EVANSTON,,,,0,39010,306520,328881,452212,9868,442343,452212,452212,452212,452212,
10134260080000,1708  GREENWOOD ST EVANSTON,,,,0,39010,127580,203974,229471,9868,219603,229471,229471,229471,229471,
10134260090000,1704  GREENWOOD ST EVANSTON,,,,0,39010,127580,203972,229469,9868,219601,229469,229469,229469,229469,
10134260100000,1702  GREENWOOD ST EVANSTON,,,,0,39530,346700,367778,367778,10000,357779,367778,367778,367778,367778,
10134260110000,1327  DARROW AVE EVANSTON,,,,0,50810,136760,236287,277638,12853,264785,277638,277638,277638,277638,277638
10134260120000,1325  DARROW AVE EVANSTON,,,,0,48190,126880,218148,245416,12190,233226,245416,245416,245416,245416,
10134260130000,1321  DARROW AVE EVANSTON,,,,0,48190,211970,271286,373019,12190,360828,373019,373019,373019,373019,
10134260140000,1319  DARROW AVE EVANSTON,,,,0,48190,126800,209083,235218,12190,223028,235218,235218,235218,235218,
10134260150000,1315  DARROW AVE EVANSTON,,,,0,48190,170060,245729,288732,12190,276541,288732,288732,288732,288732,
10134260160000,1313  DARROW AVE EVANSTON,,,,0,50810,127570,211816,238293,12853,225441,238293,238293,238293,238293,
10134260170000,1326  DEWEY AVE EVANSTON,,,,0,50680,294710,373413,373413,12820,360593,373413,373413,373413,373413,
10134260180000,1324  DEWEY AVE EVANSTON,10/11/2017,01013426018,518500,1,48190,338580,359907,359907,12190,347716,359907,359907,359907,359907,
10134260190000,1322  DEWEY AVE EVANSTON,,,,0,48190,309570,328854,328854,12190,316663,328854,328854,328854,328854,
10134260200000,1320  DEWEY AVE EVANSTON,,,,0,48190,302290,308430,308430,12190,296240,308430,308430,308430,308430,
10134260210000,1318  DEWEY AVE EVANSTON,,,,0,48190,382760,348751,348751,12190,336561,348751,348751,348751,348751,
10134260220000,1314  DEWEY AVE EVANSTON,,,,0,50680,281820,386897,386897,12820,374077,386897,386897,386897,386897,
10134260230000,1725  DEMPSTER ST EVANSTON,,,,0,40910,212340,290829,341724,10348,331376,341724,341724,341724,341724,
10134260240000,1723  DEMPSTER ST EVANSTON,,,,0,39010,155510,270988,318411,9868,308543,318411,318411,318411,318411,
10134260250000,1721  DEMPSTER ST EVANSTON,,,,0,39010,174960,236153,277480,9868,267611,277480,277480,277480,277480,
10134260260000,1717  DEMPSTER ST EVANSTON,,,,0,39010,199230,273585,321462,9868,311594,321462,321462,321462,321462,
10134260270000,1715  DEMPSTER ST EVANSTON,,,,0,39010,142210,267277,314051,9868,304182,314051,314051,314051,314051,314051
10134260280000,1713  DEMPSTER ST EVANSTON,,,,0,39010,172010,283754,333411,9868,323543,333411,333411,333411,333411,333411
10134260290000,1711  DEMPSTER ST EVANSTON,,,,0,42050,250580,240626,240626,10638,229987,240626,240626,240626,240626,
10134260300000,1705  DEMPSTER ST EVANSTON,,,,0,57370,264710,320034,320034,14512,305521,320034,320034,320034,320034,
10134260310000,1701  DEMPSTER ST EVANSTON,,,,0,57370,286650,320252,320252,14512,305740,320252,320252,320252,320252,
10134270040000,1512  GREENWOOD ST EVANSTON,,,,0,31020,202000,211973,211973,7848,204126,211973,211973,211973,211973,
10134270050000,1510  GREENWOOD ST EVANSTON,,,,0,23800,123010,189949,223190,6020,217170,223190,223190,223190,223190,223190
10134270060000,1508  GREENWOOD ST EVANSTON,,,,0,26350,153970,214354,251866,6665,245201,251866,251866,251866,251866,251866
10134270070000,1506  GREENWOOD ST EVANSTON,08/06/2018,01821806144,385000,1,26350,140320,227260,267030,6665,260365,267030,267030,267030,267030,267030
10134270080000,1502  GREENWOOD ST EVANSTON,,,,0,38250,224220,268264,268264,9675,258589,268264,268264,268264,268264,
10134270100000,1324  ASHLAND AVE EVANSTON,,,,0,73100,174050,334223,392713,18490,374223,392713,392713,392713,392713,
10134270110000,1320  ASHLAND AVE EVANSTON,,,,0,73100,260040,330818,330818,18490,312328,330818,330818,330818,330818,
10134270120000,1318  ASHLAND AVE EVANSTON,,,,0,73100,312310,454073,454073,18490,435583,454073,454073,454073,454073,
10134270130000,1314  ASHLAND AVE EVANSTON,,,,0,36550,156880,268647,315661,9245,306416,315661,315661,315661,315661,315661
10134270140000,1312  ASHLAND AVE EVANSTON,,,,0,36550,203960,211210,211210,9245,201965,211210,211210,211210,211210,
10134270150000,1310  ASHLAND AVE EVANSTON,,,,0,73100,275830,369572,369572,18490,351082,369572,369572,369572,369572,
10134270160000,1533  DEMPSTER ST EVANSTON,,,,0,26260,211360,241492,332052,6644,325409,332052,332052,332052,332052,
10134270170000,1531  DEMPSTER ST EVANSTON,,,,0,21760,208770,209277,287756,5504,282252,287756,287756,287756,287756,
10134270180000,1306  ASHLAND AVE EVANSTON,,,,0,24550,196190,233467,321017,6211,314806,321017,321017,321017,321017,
10134270190000,1304  ASHLAND AVE EVANSTON,03/22/2017,01708149171,330000,1,23640,202910,206539,283991,5981,278009,283991,283991,283991,283991,
10134270200000,1302  ASHLAND AVE EVANSTON,,,,0,23640,180410,257655,302744,5981,296763,302744,302744,302744,302744,
10134270210000,1300  ASHLAND AVE EVANSTON,,,,0,25150,210400,220039,302554,6362,296192,302554,302554,302554,302554,
10134270220000,1333  DEWEY AVE EVANSTON,11/16/2017,01732055214,140000,1,41660,176620,219088,257428,10539,246889,257428,257428,257428,257428,
10134270230000,1614  GREENWOOD ST EVANSTON,,,,0,41660,290390,305206,419659,10539,409120,419659,419659,419659,419659,
10134270240000,1610  GREENWOOD ST EVANSTON,,,,0,41660,175710,264264,310510,10539,299971,310510,310510,310510,310510,
10134270250000,1606  GREENWOOD ST EVANSTON,11/16/2017,01732049307,515000,1,41660,289540,313862,431561,10539,421021,431561,431561,431561,431561,
10134270260000,1602  GREENWOOD ST EVANSTON,,,,0,41660,223510,255484,351290,10539,340751,351290,351290,351290,351290,
10134270290000,1516  GREENWOOD ST EVANSTON,,,,0,78580,325740,443967,443967,19877,424090,443967,443967,443967,443967,
10134270460000,1325  DEWEY AVE EVANSTON,,,,0,42920,268640,269878,371083,10858,360225,371083,371083,371083,371083,
10134270470000,1623  THELIN CT EVANSTON,,,,0,42920,224990,239469,239469,10858,228611,239469,239469,239469,239469,
10134270480000,1619  THELIN CT EVANSTON,,,,0,42920,263720,229549,229549,10858,218692,229549,229549,229549,229549,
10134270490000,1615  THELIN CT EVANSTON,,,,0,42920,229470,244885,244885,10858,234028,244885,244885,244885,244885,
10134270570000,1616  THELIN CT EVANSTON,11/05/2018,01830918028,376320,1,42330,249110,234546,234546,10707,223839,234546,234546,234546,234546,
10134270580000,1620  THELIN CT EVANSTON,,,,0,42330,221880,244678,244678,10707,233971,244678,244678,244678,244678,
10134270590000,1624  THELIN CT EVANSTON,,,,0,42330,256950,244331,244331,10707,233624,244331,244331,244331,244331,
10134270600000,1315  DEWEY AVE EVANSTON,,,,0,42070,161570,255145,299795,10642,289153,299795,299795,299795,299795,
10134270640000,1621  DEMPSTER ST EVANSTON,,,,0,43600,227170,305395,358839,11030,347810,358839,358839,358839,358839,
10134270650000,1617  DEMPSTER ST EVANSTON,,,,0,43600,141950,207970,233966,11030,222937,233966,233966,233966,233966,
10134270660000,1615  DEMPSTER ST EVANSTON,,,,0,43600,140320,207978,233976,11030,222946,233976,233976,233976,233976,
10134270670000,1611  DEMPSTER ST EVANSTON,,,,0,43600,191920,231044,317685,11030,306656,317685,317685,317685,317685,
10134270680000,1609  DEMPSTER ST EVANSTON,,,,0,43600,232840,251446,345738,11030,334708,345738,345738,345738,345738,
10134270690000,1605  DEMPSTER ST EVANSTON,,,,0,43600,233990,245725,337871,11030,326842,337871,337871,337871,337871,
10134270700000,1601  DEMPSTER ST EVANSTON,01/02/2018,01800215061,191089,1,43600,144990,207053,232935,11030,221905,232935,232935,232935,232935,
10134270710000,1612  THELIN CT EVANSTON,,,,0,52470,211750,238516,238516,13272,225244,238516,238516,238516,238516,
10134270720000,1608  THELIN CT EVANSTON,,,,0,27050,209510,350563,350563,6843,343720,350563,350563,350563,350563,
10134270730000,1601  THELIN CT EVANSTON,,,,0,19330,231540,194548,194548,4891,189656,194548,194548,194548,194548,
10134270740000,1600  THELIN CT EVANSTON,,,,0,23300,227540,199992,199992,5895,194097,199992,199992,199992,199992,
10134270750000,1608  THELIN CT EVANSTON,,,,0,36920,209510,378069,378069,9340,368729,378069,378069,378069,378069,
10134270760000,1305  DEWEY AVE EVANSTON,,,,0,68050,180670,256630,301540,17215,284325,301540,301540,301540,301540,
10134270770000,1623  DEMPSTER ST EVANSTON,,,,0,65400,192960,272052,319661,16544,303117,319661,319661,319661,319661,
10134270790000,1600  GREENWOOD ST EVANSTON,,,,0,38760,164060,229596,269776,9804,259972,269776,269776,269776,269776,
10134270800000,1522  GREENWOOD ST EVANSTON,07/19/2018,01820046080,430000,1,44570,181430,253570,297944,11275,286670,297944,297944,297944,297944,297944
10134270810000,1605  THELIN CT EVANSTON,,,,0,89190,312330,406682,406682,22562,384120,406682,406682,406682,406682,
10134270820000,1611  THELIN CT EVANSTON,,,,0,47650,167900,238999,238999,12053,226946,238999,238999,238999,238999,
10134270831001,1328  ASHLAND AVE EVANSTON,,,,0,36850,220170,246350,246350,9322,237027,246350,246350,246350,246350,
10134270831002,1328  ASHLAND AVE EVANSTON,,,,0,36850,220170,246350,246350,9322,237027,246350,246350,246350,246350,
10134280010000,1422  GREENWOOD ST EVANSTON,,,,0,48000,343220,487330,682262,14800,667462,682262,682262,682262,682262,
10134280020000,1418  GREENWOOD ST EVANSTON,,,,0,48000,284890,479666,671532,14800,656732,671532,671532,671532,671532,
10134280030000,1420  GREENWOOD ST EVANSTON,,,,0,48000,252750,506336,556969,14800,542169,556969,556969,556969,556969,556969
10134280040000,1414  GREENWOOD ST EVANSTON,,,,0,72000,356900,588302,588302,22200,566102,588302,588302,588302,588302,588302
10134280050000,1331  ASHLAND AVE EVANSTON,,,,0,72000,314780,463327,451744,22200,429544,451744,451744,451744,451744,
10134280060000,1327  ASHLAND AVE EVANSTON,,,,0,96000,416700,495797,694116,29600,664516,694116,694116,694116,694116,
10134280070000,1323  ASHLAND AVE EVANSTON,,,,0,48000,314750,400749,561048,14800,546248,561048,561048,561048,561048,561048
10134280080000,1321  ASHLAND AVE EVANSTON,,,,0,48000,337590,417212,584097,14800,569297,584097,584097,584097,584097,
10134280090000,1319  ASHLAND AVE EVANSTON,,,,0,86400,394080,546413,546413,26640,519773,546413,546413,546413,546413,546413
10134280100000,1315  ASHLAND AVE EVANSTON,07/17/2018,01819804053,760000,1,67200,386060,670031,703533,20720,682813,703533,703533,703533,703533,
10134280110000,1311  ASHLAND AVE EVANSTON,,,,0,67200,406830,670798,704337,20720,683617,704337,704337,704337,704337,
10134280120000,1309  ASHLAND AVE EVANSTON,,,,0,67200,295630,505527,492889,20720,472169,492889,492889,492889,492889,492889
10134280130000,1511  DEMPSTER ST EVANSTON,,,,0,59400,283090,460641,449125,18315,430810,449125,449125,449125,449125,
10134280140000,1503  DEMPSTER ST EVANSTON,,,,0,59400,293550,421553,411014,18315,392699,411014,411014,411014,411014,
10134280150000,1503  DEMPSTER ST EVANSTON,,,,0,11880,0,437575,437575,3663,0,437575,437575,10000,10000,
10134280160000,1501  DEMPSTER ST EVANSTON,,,,0,59400,335810,450668,495734,18315,477419,495734,495734,495734,495734,
10134280190000,1330  WESLEY AVE EVANSTON,,,,0,96000,436880,656409,689229,29600,659629,689229,689229,689229,689229,
10134280200000,1326  WESLEY AVE EVANSTON,,,,0,76800,214500,391168,381389,23680,357709,381389,381389,381389,381389,381389
10134280210000,1320  WESLEY AVE EVANSTON,,,,0,76800,456400,853275,895939,23680,872259,895939,895939,895939,895939,895939
10134280220000,1318  WESLEY AVE EVANSTON,,,,0,57600,436720,433226,476548,17760,458788,476548,476548,476548,476548,
10134280230000,1314  WESLEY AVE EVANSTON,,,,0,115200,472150,668481,701905,35520,666385,701905,701905,701905,701905,
10134280240000,1310  WESLEY AVE EVANSTON,,,,0,105600,464250,737961,774859,32560,742299,774859,774859,774859,774859,
10134280250000,1435  DEMPSTER ST EVANSTON,,,,0,66600,445810,544902,599392,20535,578857,599392,599392,599392,599392,
10134280260000,1304  WESLEY AVE EVANSTON,,,,0,146520,506960,777061,815914,45177,770737,815914,815914,815914,815914,
10134290010000,1330  GREENWOOD ST EVANSTON,,,,0,83160,459150,727468,763841,25641,738200,763841,763841,763841,763841,
10134290020000,1326  GREENWOOD ST EVANSTON,,,,0,92160,489620,689231,723693,28416,695277,723693,723693,723693,723693,
10134290030000,1322  GREENWOOD ST EVANSTON,,,,0,130800,419210,800276,840290,40330,799960,840290,840290,840290,840290,
10134290040000,1318  GREENWOOD ST EVANSTON,,,,0,145420,411800,699639,734621,44840,689780,734621,734621,734621,734621,
10134290050000,1325  WESLEY AVE EVANSTON,,,,0,63420,340950,445933,490527,19554,470972,490527,490527,490527,490527,
10134290060000,1323  WESLEY AVE EVANSTON,,,,0,62100,409500,506834,557517,19148,538370,557517,557517,557517,557517,
10134290070000,1319  WESLEY AVE EVANSTON,,,,0,132600,528880,813329,813329,40885,772444,813329,813329,813329,813329,
10134290080000,1315  WESLEY AVE EVANSTON,,,,0,132600,461600,938084,984988,40885,944103,984988,984988,984988,984988,
10134290090000,1311  WESLEY AVE EVANSTON,,,,0,72600,480050,598359,658194,22385,635809,658194,658194,658194,658194,
10134290100000,1305  WESLEY AVE EVANSTON,,,,0,68700,427530,535682,535682,21182,514500,535682,535682,535682,535682,
10134290110000,1411  DEMPSTER ST EVANSTON,03/02/2018,01806108278,637500,1,65520,399590,457415,503156,20202,482954,503156,503156,503156,503156,637156
10134290120000,1405  DEMPSTER ST EVANSTON,,,,0,82800,460130,606334,636651,25530,611121,636651,636651,636651,636651,
10134290130000,1401  DEMPSTER ST EVANSTON,,,,0,81600,479420,545022,599524,25160,574364,599524,599524,599524,599524,
10134290180000,1308  ASBURY AVE EVANSTON,10/31/2017,01730410027,469900,1,151200,1134990,1355969,1254271,46620,893180,1254271,939800,939800,939800,939800
10134290200000,1318  ASBURY AVE EVANSTON,,,,0,112230,549360,813065,894371,38628,855743,894371,894371,894371,894371,894371
10134290220000,1314  ASBURY AVE EVANSTON,,,,0,177120,560520,982371,1031489,54612,976877,1031489,1031489,1031489,1031489,
10134290230000,1311  DEMPSTER ST EVANSTON,,,,0,30780,352870,452337,474954,9490,465463,474954,474954,474954,474954,
